"Iteracja","Best Result","Worst Result","Average Cost"
"114","3463.162","3504.134","3475.2073757595485"
"115","3463.162","3502.5642","3472.8040452745227"
"116","3463.162","3505.135","3471.1941094292533"
"117","3462.536","3494.8276","3470.1037943522138"
"118","3459.4866","3487.4316","3468.5527472602"
"119","3459.4866","3490.4436","3468.1757588704427"
"120","3457.7595","3502.747","3467.8247334798175"
"121","3455.9153","3499.791","3467.265387641059"
"122","3453.7583","3487.99","3464.111673312717"
"123","3449.5457","3484.02","3462.045174831814"
"124","3449.535","3486.229","3460.4009256998697"
"125","3448.9453","3485.5417","3458.090227593316"
"126","3444.9104","3489.076","3456.092367214627"
"127","3444.9104","3486.0195","3453.52526312934"
"128","3442.3923","3480.2947","3450.9650499131944"
"129","3442.3923","3472.5085","3449.0553093804256"
"130","3442.3923","3483.844","3447.1601311577692"
"131","3441.5068","3475.0874","3445.9616475423177"
"132","3439.7656","3467.9565","3444.9258429633246"
"133","3438.4126","3468.1165","3444.343935818142"
"134","3437.1921","3469.7947","3443.8878885904946"
"135","3436.7905","3468.407","3443.1266065809464"
"136","3428.3213","3472.885","3442.004115125868"
"137","3426.5667","3472.452","3439.945824517144"
"138","3426.5667","3462.4436","3437.0825663248697"
"139","3423.5562","3471.274","3435.453148735894"
"140","3423.5562","3460.0298","3432.824829779731"
"141","3421.6887","3459.224","3431.0916836208767"
"142","3421.6887","3461.934","3428.710176595052"
"143","3420.702","3457.3516","3426.8693420410154"
"144","3420.6438","3453.5996","3424.7470994737414"
"145","3418.7764","3447.331","3423.654873996311"
"146","3418.7764","3451.1858","3423.1861273871527"
"147","3416.655","3449.1704","3422.5190355088976"
"148","3416.655","3444.1035","3421.8288953993056"
"149","3415.5623","3442.232","3421.0247266981337"
"150","3415.5623","3452.6843","3420.4346320258246"
"151","3414.9373","3452.3633","3420.947449408637"
"152","3413.1052","3443.605","3419.036504448785"
"153","3413.1052","3439.1296","3418.500408935547"
"154","3409.266","3447.1992","3417.6904120551217"
"155","3409.266","3436.7646","3416.3016357421875"
"156","3407.3032","3435.5774","3415.433654106988"
"157","3407.3032","3437.865","3413.987529161241"
"158","3407.3032","3439.1804","3412.145768907335"
"159","3406.7136","3438.998","3410.981192355686"
"160","3406.7136","3439.7444","3410.0433430989583"
"161","3404.3447","3449.3733","3410.3832845052084"
"162","3404.3447","3442.0022","3408.602444797092"
"163","3404.3447","3439.0251","3408.095132107205"
"164","3403.0767","3439.5537","3407.6612467447917"
"165","3402.0796","3433.786","3406.8657796223956"
"166","3402.0796","3439.2615","3406.2973727756075"
"167","3399.8433","3429.5557","3405.4207444932727"
"168","3399.8433","3428.3198","3404.818208143446"
"169","3399.8433","3429.0635","3403.9734998914932"
"170","3399.8433","3428.034","3403.6254604763453"
"171","3398.656","3434.544","3404.094297281901"
"172","3396.4197","3426.934","3403.058163791233"
"173","3396.4197","3423.2688","3401.984163411458"
"174","3396.4197","3436.4624","3401.5238457573787"
"175","3395.3608","3421.7727","3400.658235677083"
"176","3394.5637","3425.1318","3399.5289408365884"
"177","3394.5637","3427.9292","3398.632450358073"
"178","3394.5637","3425.7593","3397.458619520399"
"179","3392.0308","3423.2825","3396.6758293999565"
"180","3391.2686","3418.1616","3396.223716905382"
"181","3391.2686","3427.754","3397.320701768663"
"182","3390.3567","3427.094","3395.6397033691405"
"183","3389.564","3408.612","3393.8455980088975"
"184","3387.872","3420.6523","3393.7410970052083"
"185","3386.9602","3422.1426","3392.091842312283"
"186","3386.9602","3415.424","3391.436134847005"
"187","3382.5713","3416.1316","3390.705782063802"
"188","3382.5713","3415.8386","3390.410642496745"
"189","3382.5713","3421.9958","3389.776426188151"
"190","3382.5713","3417.559","3389.3621697319877"
"191","3382.5713","3417.5583","3388.750538465712"
"192","3382.5713","3415.9106","3387.0564798990886"
"193","3382.5713","3412.0898","3386.4664862738714"
"194","3381.855","3415.2876","3386.110124376085"
